;Tmin;Tmax;Tmean;WindSpeed;WindMaxSpeed;WindDir;Rainfall
2017-08-08;24.2230884744251;37.2542505893895;30.8512271335345;-999.0;-999.0;-999;0.0
2017-08-09;20.8530011353792;35.2775252568713;28.1337234958803;-999.0;-999.0;-999;0.0
2017-08-10;17.027496588354;34.109460287656;25.6879702219915;-999.0;-999.0;-999;0.0
2017-08-11;16.9364131467582;29.7067538652292;23.4233838572796;-999.0;-999.0;-999;0.0
2017-08-12;22.037085876125;30.6951165314883;26.5032213132877;-999.0;-999.0;-999;0.0
2017-08-13;21.3995017849542;31.1443722888788;26.3220544041108;-999.0;-999.0;-999;0.0
2017-08-14;20.7619176937833;30.0661584711416;25.5068033128145;-999.0;-999.0;-999;0.0
2017-08-15;22.1281693177209;30.8748188344445;26.5938047678762;-999.0;-999.0;-999;0.0
2017-08-16;20.944084576975;35.4572275598275;28.3148904050572;-999.0;-999.0;-999;0.0
2017-08-17;20.7619176937833;38.7817201645172;29.9453925876497;-999.0;-999.0;-999;0.0
2017-08-18;19.3956660698458;35.3673764083494;27.4996393137609;-999.0;-999.0;-999;0.0
2017-08-19;22.7657534088917;37.3441017408676;30.1265594968267;-999.0;-999.0;-999;0.0
2017-08-20;20.944084576975;36.3557390746085;28.7678076779996;-999.0;-999.0;-999;0.0
2017-08-21;23.7676712664459;32.6718418640065;28.3148904050572;-999.0;-999.0;-999;0.0
2017-08-22;23.8587547080418;31.9530326521817;27.9525565867033;-999.0;-999.0;-999;0.0
2017-08-23;23.6765878248501;34.6485671965246;29.2207249509419;-999.0;-999.0;-999;0.0
2017-08-24;18.6669985370791;36.2658879231304;27.5902227683494;-999.0;-999.0;-999;0.0
2017-08-25;20.0332501610166;36.4455902260866;28.3148904050572;-999.0;-999.0;-999;0.0
2017-08-26;21.5816686681459;35.4572275598275;28.6772242234111;-999.0;-999.0;-999;0.0
2017-08-27;25.2250063319793;34.6485671965246;30.0359760422382;-999.0;-999.0;-999;4.8
2017-08-28;23.4944209416584;31.5037768947912;27.5902227683494;-999.0;-999.0;-999;0.6
2017-08-29;19.0313323034624;26.2924101090614;22.6987162205718;-999.0;-999.0;-999;0.4
2017-08-30;18.6669985370791;26.3822612605395;22.6081327659834;-999.0;-999.0;-999;0.6
2017-08-31;19.851083277825;28.2691354415796;24.1480514939874;-999.0;-999.0;-999;0.6
2017-09-01;20.3;28.6;23.9;-999.0;-999.0;SE;0.0
2017-09-02;21.1;27.2;23.6;-999.0;-999.0;SE;0.0
2017-09-03;19.603339503102;30.794440362815;25.2544841917594;-999.0;-999.0;-999;0.0
2017-09-04;18.7967250797749;30.3444328026939;24.5937137452359;-999.0;-999.0;-999;0.0
2017-09-05;18.4942446710273;29.984426754597;24.3105264110115;-999.0;-999.0;-999;0.0
2017-09-06;19.9058199118497;33.0444781634205;26.5760250848065;-999.0;-999.0;-999;0.0
2017-09-07;21.5190487585038;31.604453971033;26.5760250848065;-999.0;-999.0;-999;0.0
2017-09-08;20.6116075322608;32.6844721153236;26.6704208628812;-999.0;-999.0;-999;0.0
2017-09-09;14.3603457514761;24.5843360331439;19.4963417291972;-999.0;-999.0;-999;0.0
2017-09-10;14.0578653427284;24.7643390571923;19.4019459511224;-999.0;-999.0;-999;0.0
2017-09-11;12.9487705106537;31.7844569950814;22.6114024056653;-999.0;-999.0;-999;0.0
2017-09-12;16.3768818097937;31.4244509469846;24.0273390767871;-999.0;-999.0;-999;0.0
2017-09-13;18.9983786856067;30.7044388507908;24.8769010794602;-999.0;-999.0;-999;0.0
2017-09-14;15.7719209922984;30.6144373387666;23.3665686302636;-999.0;-999.0;-999;0.0
2017-09-15;16.2760550068779;26.2043632495798;21.2898615126182;-999.0;-999.0;-999;0.0
2017-09-16;10.6297540435884;24.5843360331439;17.7028219457762;-999.0;-999.0;-999;0.0
2017-09-17;9.31900560568191;27.1943798818463;18.4579881703745;-999.0;-999.0;-999;0.0
2017-09-18;10.3272736348407;26.0243602255314;18.3635923922998;-999.0;-999.0;-999;0.0
2017-09-19;11.7388488756631;28.4544010501853;20.3459037318703;-999.0;-999.0;-999;0.0
2017-09-20;15.0661333718873;27.91439197804;21.5730488468426;-999.0;-999.0;-999;0.0
2017-09-21;11.3355416639996;28.724405586258;20.2515079537955;-999.0;-999.0;-999;0.0
2017-09-22;16.0744014010461;27.2843813938705;21.6674446249174;-999.0;-999.0;-999;0.0
2017-09-23;18.2925910651955;27.2843813938705;22.8001939618149;-999.0;-999.0;-999;0.0
2017-09-24;16.0744014010461;28.3643995381611;22.2338192933661;-999.0;-999.0;-999;0.0
2017-09-25;16.175228203962;29.4444176824517;22.8945897398897;-999.0;-999.0;-999;0.0
2017-09-26;11.839675678579;29.2644146584033;20.7234868441695;-999.0;-999.0;-999;0.0
2017-09-27;16.5785354156255;24.5843360331439;20.5346952880199;-999.0;-999.0;-999;0.0
2017-09-28;19.4016858972702;26.2043632495798;22.7057981837401;-999.0;-999.0;-999;0.0
2017-09-29;17.0826694302049;27.104378369822;22.0450277372166;-999.0;-999.0;-999;0.0
2017-09-30;16.7801890214573;29.2644146584033;23.0833812960392;-999.0;-999.0;-999;0.0
2017-10-01;17.2843230360367;30.4344343147181;23.9329432987123;-999.0;-999.0;-999;0.0
2017-10-02;18.3026647706957;32.0428838036598;25.2350529490491;-999.0;-999.0;-999;0.0
2017-10-03;22.2192527593167;29.7966050167073;26.1408874949338;-999.0;-999.0;-999;0.0
2017-10-04;21.9460024345292;29.8864561681854;25.9597205857569;-999.0;-999.0;-999;0.0
2017-10-05;22.5835865257001;28.2691354415796;25.5068033128145;-999.0;-999.0;-999;0.0
2017-10-06;15.3686137806349;30.3444328026939;22.9889855179645;-999.0;-999.0;-999;0.0
2017-10-07;17.1834962331208;26.7443723217252;21.9506319591418;-999.0;-999.0;-999;0.0
2017-10-08;18.1917642622796;28.2743980261369;23.177777074114;-999.0;-999.0;-999;0.0
2017-10-09;15.7719209922984;29.3544161704275;22.6114024056653;-999.0;-999.0;-999;0.0
2017-10-10;15.8727477952143;28.9944101223306;22.5170066275905;-999.0;-999.0;-999;0.0
2017-10-11;15.1669601748031;29.0844116343549;22.2338192933661;-999.0;-999.0;-999;0.0
2017-10-12;18.9983786856067;29.534419194476;24.3105264110115;-999.0;-999.0;-999;0.0
2017-10-13;20.1074735176814;31.1544464109119;25.6320673040586;-999.0;-999.0;-999;0.2
2017-10-14;17.0826694302049;30.8844418748392;24.1217348548619;-999.0;-999.0;-999;0.0
2017-10-15;16.7801890214573;28.4544010501853;22.6114024056653;-999.0;-999.0;-999;0.0
2017-10-16;17.7884570506161;24.4043330090955;21.0066741783939;-999.0;-999.0;-999;0.0
2017-10-17;17.4859766418685;22.6043027686111;19.9683206195712;-999.0;-999.0;-999;20.0
2017-10-18;14.5619993573078;17.2042120471579;15.7205106062057;-999.0;-999.0;-999;15.8
2017-10-19;14.1586921456443;18.6442362395454;16.2868852746544;-999.0;-999.0;-999;0.0
2017-10-20;14.0578653427284;20.7142710161025;17.3252388334771;-999.0;-999.0;-999;0.0
2017-10-21;13.2512509194014;22.6943042806353;17.9860092800006;-999.0;-999.0;-999;0.0
2017-10-22;12.1421560873266;25.034343593265;18.6467797265241;-999.0;-999.0;-999;0.0
2017-10-23;12.6462901019061;23.3243148648048;18.0804050580754;-999.0;-999.0;-999;0.0
2017-10-24;14.6628261602237;22.2442967205142;18.4579881703745;-999.0;-999.0;-999;0.0
2017-10-25;13.3520777223172;26.0549426181289;18.2504053072316;-999.0;-999.0;-999;0.0
2017-10-26;12.0413292844108;25.6643541774345;19.0243628388233;-999.0;-999.0;-999;0.0
2017-10-27;12.6462901019061;28.0943950020884;20.5346952880199;-999.0;-999.0;-999;0.0
2017-10-28;11.1338880581678;24.3143314970712;17.8916135019258;-999.0;-999.0;-999;0.0
2017-10-29;12.6462901019061;25.034343593265;18.9299670607485;-999.0;-999.0;-999;0.0
2017-10-30;11.839675678579;24.224329985047;18.0804050580754;-999.0;-999.0;-999;0.0
2017-10-31;13.553731328149;21.1642785762236;17.3252388334771;-999.0;-999.0;-999;0.0
2017-11-01;15.4694405835508;21.1642785762236;18.269196614225;-999.0;-999.0;-999;0.0
2017-11-02;15.4694405835508;21.0742770641994;18.1748008361502;-999.0;-999.0;-999;0.0
2017-11-03;13.0495973135696;20.8942740401509;16.9476557211779;-999.0;-999.0;-999;27.0
2017-11-04;12.4446364960743;18.5542347275212;15.4373232719813;-999.0;-999.0;-999;9.8
2017-11-05;10.125620029009;16.5742014629884;13.3606161543359;-999.0;-999.0;-999;0.0
2017-11-06;5.48758709487834;18.0142256553759;11.8502837051393;-999.0;-999.0;-999;0.0
2017-11-07;3.57187783947655;16.5742014629884;10.2455554778679;-999.0;-999.0;-999;0.0
2017-11-08;4.17683865697185;19.0942437996665;11.8502837051393;-999.0;-999.0;-999;0.0
2017-11-09;3.47105103656067;14.5041666864314;9.11280614097038;-999.0;-999.0;-999;0.0
2017-11-10;1.05120776657947;14.9541742465525;8.26324413829728;-999.0;-999.0;-999;0.0
2017-11-11;3.2693974307289;18.0142256553759;10.9063259243914;-999.0;-999.0;-999;0.0
2017-11-12;5.48758709487834;19.1842453116908;12.5110541516628;-999.0;-999.0;-999;0.0
2017-11-13;4.27766545988774;17.5642180952548;11.095117480541;-999.0;-999.0;-999;0.0
2017-11-14;4.4793190657195;14.5955595205765;9.88786286813033;-999.0;-999.0;-999;0.0
2017-11-15;4.68097267155127;18.5542347275212;11.8502837051393;-999.0;-999.0;-999;0.0
2017-11-16;5.89089430654187;19.1842453116908;12.6998457078124;-999.0;-999.0;-999;0.0
2017-11-17;6.49585512403717;20.534267992054;13.7381992666351;-999.0;-999.0;-999;0.0
2017-11-18;8.00825716777542;20.084260431933;14.1157823789342;-999.0;-999.0;-999;0.0
2017-11-19;5.6892407007101;19.0942437996665;12.6054499297376;-999.0;-999.0;-999;0.0
2017-11-20;5.58841389779422;21.2542800882478;13.6438034885603;-999.0;-999.0;-999;0.0
2017-11-21;5.18510668613069;23.0543103287322;14.3989697131586;-999.0;-999.0;-999;0.0
2017-11-22;5.18510668613069;21.5242846243205;13.5494077104855;-999.0;-999.0;-999;0.0
2017-11-23;6.79833553278482;23.1443118407564;15.2485317158317;-999.0;-999.0;-999;0.0
2017-11-24;8.81487159110249;23.8643239369502;16.5700726088788;-999.0;-999.0;-999;0.0
2017-11-25;7.30246954736424;19.7242543838361;13.6438034885603;-999.0;-999.0;-999;0.0
2017-11-26;8.91569839401837;21.7942891603931;15.4373232719813;-999.0;-999.0;-999;0.0
2017-11-27;10.8314076494202;16.7542044870368;13.7381992666351;-999.0;-999.0;-999;0.0
2017-11-28;10.2264468319249;16.39419843894;13.2662203762611;-999.0;-999.0;-999;47.2
2017-11-29;8.61321798527072;15.4041818066736;12.0390752612889;-999.0;-999.0;-999;11.0
2017-11-30;1.05120776657947;10.9941077174868;6.18653702065191;-999.0;-999.0;-999;0.0
2017-12-01;-0.461194277158786;10.9041062054626;5.43137079605359;-999.0;-999.0;-999;0.2
2017-12-02;-1.5702891092335;10.3640971333173;4.58180879338048;-999.0;-999.0;-999;0.0
2017-12-03;-2.67938394130822;9.73408654914776;3.73224679070738;-999.0;-999.0;-999;0.0
2017-12-04;-2.1752499267288;12.9741409820196;5.62016235220317;-999.0;-999.0;-999;0.0
2017-12-05;2.76526341614948;14.0541591263103;8.54643147252164;-999.0;-999.0;-999;0.2
2017-12-06;2.96691702198125;14.0541591263103;8.64082725059643;-999.0;-999.0;-999;0.0
2017-12-07;-0.360367474242903;16.0341923908431;8.0744525821477;-999.0;-999.0;-999;0.0
2017-12-08;1.25286137241124;14.9541742465525;8.26324413829728;-999.0;-999.0;-999;0.0
2017-12-09;5.28593348904657;13.2441455180923;9.30159769711996;-999.0;-999.0;-999;0.0
2017-12-10;10.6297540435884;14.8641727345282;12.6054499297376;-999.0;-999.0;-999;9.8
2017-12-11;6.69750872986894;14.0541591263103;10.3399512559426;-999.0;-999.0;-999;11.4
2017-12-12;0.0429397374206317;10.9941077174868;5.62016235220317;-999.0;-999.0;-999;0.0
2017-12-13;-0.864501488822318;14.8641727345282;7.31928635754938;-999.0;-999.0;-999;0.2
2017-12-14;1.65616858407477;14.4141651744072;8.26324413829728;-999.0;-999.0;-999;0.4
2017-12-15;11.2347148610837;14.9541742465525;12.9830330420368;-999.0;-999.0;-999;3.8
2017-12-16;9.55865437749537;15.1508673257772;12.3722023974858;-999.0;-999.0;-999;0.0
2017-12-17;3.36498034897845;12.8147373873466;8.20536348641606;-999.0;-999.0;-999;0.2
2017-12-18;-0.4605241980467;11.2872678122189;5.48785984876185;-999.0;-999.0;-999;0.0
2017-12-19;0.814643984295015;11.8263747210875;6.39369439464659;-999.0;-999.0;-999;0.0
2017-12-20;0.359226776315831;13.4436954476933;6.93719512217743;-999.0;-999.0;-999;0.0
2017-12-21;0.541393659507506;13.0842908417809;6.93719512217743;-999.0;-999.0;-999;0.0
2017-12-22;0.359226776315831;14.4320581139524;7.48069584970827;-999.0;-999.0;-999;0.0
2017-12-23;0.723560542699179;14.07265350804;7.48069584970827;-999.0;-999.0;-999;0.2
2017-12-24;0.177059893124156;14.1625046595181;7.29952894053132;-999.0;-999.0;-999;0.0
2017-12-25;9.01215372792035;14.6117604169086;11.828701669955;-999.0;-999.0;-999;1.8
2017-12-26;5.64206638887438;13.4436954476933;9.65469875983164;-999.0;-999.0;-999;6.2
2017-12-27;6.64398424642858;12.275630478478;9.47353185065469;-999.0;-999.0;-999;4.4
2017-12-28;9.19432061111202;13.2639931447371;11.2852009424242;-999.0;-999.0;-999;1.2
2017-12-29;9.19432061111202;14.2523558109962;11.828701669955;-999.0;-999.0;-999;0.2
2017-12-30;9.46757093589953;14.07265350804;11.828701669955;-999.0;-999.0;-999;0.2
2017-12-31;5.18664918089519;16.4986345979486;10.9228671240703;-999.0;-999.0;-999;0.2
2018-01-01;4.54906508972433;13.8929512050838;9.29236494147774;-999.0;-999.0;-999;0.0
2018-01-02;3.45606379057429;14.6117604169086;9.11119803230079;-999.0;-999.0;-999;0.0
2018-01-03;0.99681086748669;12.9944396903028;7.11836203135438;-999.0;-999.0;-999;0.0
2018-01-04;4.54906508972433;13.7132489021276;9.20178148688927;-999.0;-999.0;-999;0.0
2018-01-05;4.73123197291601;11.5568212666532;8.20536348641606;-999.0;-999.0;-999;15.8
2018-01-06;9.46757093589953;14.07265350804;11.828701669955;-999.0;-999.0;-999;7.6
2018-01-07;2.18089560823257;11.7365235696094;7.0277785767659;-999.0;-999.0;-999;0.4
2018-01-08;-0.278357314855029;6.34545448092346;3.13269002946154;-999.0;-999.0;-999;5.4
2018-01-09;1.55534178115888;9.82408806117198;5.80895390835275;-999.0;-999.0;-999;3.6
2018-01-10;-0.733774522834214;10.3887562974379;4.94435912123101;-999.0;-999.0;-999;0.0
2018-01-11;8.37456963674949;13.7132489021276;11.1040340332472;-999.0;-999.0;-999;0.0
2018-01-12;3.45606379057429;11.7365235696094;7.66186275888522;-999.0;-999.0;-999;0.0
2018-01-13;0.632477101103341;12.9944396903028;6.93719512217743;-999.0;-999.0;-999;1.4
2018-01-14;1.63439495865755;9.40039363117883;5.57844330335032;-999.0;-999.0;-999;4.0
2018-01-15;1.63439495865755;8.68158441935404;5.21610948499643;-999.0;-999.0;-999;0.2
2018-01-16;0.541393659507506;10.2090539944817;5.48785984876185;-999.0;-999.0;-999;0.0
2018-01-17;-0.369440756450865;13.2639931447371;6.57486130382353;-999.0;-999.0;-999;0.2
2018-01-18;0.541393659507506;14.6117604169086;7.66186275888522;-999.0;-999.0;-999;0.0
2018-01-19;6.9172345712161;14.07265350804;10.5605333057164;-999.0;-999.0;-999;0.0
2018-01-20;4.91339885610768;14.971165022821;10.0170325781855;-999.0;-999.0;-999;0.0
2018-01-21;1.45222807546588;15.1508673257772;8.38653039559301;-999.0;-999.0;-999;0.0
2018-01-22;1.81656184184922;14.4320581139524;8.20536348641606;-999.0;-999.0;-999;0.2
2018-01-23;1.08789430908253;17.0377415068172;9.11119803230079;-999.0;-999.0;-999;0.2
2018-01-24;1.63439495865755;19.2840202937697;10.5605333057164;-999.0;-999.0;-999;0.0
2018-01-25;3.91148099855347;17.6666995671639;10.9228671240703;-999.0;-999.0;-999;3.0
2018-01-26;5.73314983047021;14.7914627198648;10.3793663965394;-999.0;-999.0;-999;0.0
2018-01-27;2.08981216663673;9.58009593413503;5.85019366711574;-999.0;-999.0;-999;0.0
2018-01-28;2.18089560823257;10.2989051459598;6.30311094005811;-999.0;-999.0;-999;0.0
2018-01-29;0.632477101103341;11.2872678122189;6.03136057629269;-999.0;-999.0;-999;0.0
2018-01-30;1.81656184184922;14.3422069624743;8.20536348641606;-999.0;-999.0;-999;0.0
2018-01-31;6.1885670384494;13.8031000536057;10.0170325781855;-999.0;-999.0;-999;0.0
2018-02-01;6.82615112962026;15.1508673257772;11.1040340332472;-999.0;-999.0;-999;0.0
2018-02-02;4.64014853132017;14.1625046595181;9.47353185065469;-999.0;-999.0;-999;0.0
2018-02-03;2.54522937461592;9.84964938856932;6.21252748546964;-999.0;-999.0;-999;0.8
2018-02-04;-2.19110958836761;10.6583097518722;4.31027493911169;-999.0;-999.0;-999;2.0
2018-02-05;0.723560542699179;7.78307290457305;4.31027493911169;-999.0;-999.0;-999;0.6
2018-02-06;-1.00702484762173;8.41203096491974;3.76677421158085;-999.0;-999.0;-999;0.0
2018-02-07;0.268143334719994;8.05262635900734;4.21969148452322;-999.0;-999.0;-999;0.0
2018-02-08;-0.642691081238377;8.86128672231023;4.21969148452322;-999.0;-999.0;-999;0.0
2018-02-09;-0.915941406025887;11.0177143577846;5.12552603040796;-999.0;-999.0;-999;0.0
2018-02-10;-2.28219302996344;10.2090539944817;4.03852457534627;-999.0;-999.0;-999;0.0
2018-02-11;-0.0051069900675155;11.7365235696094;5.94077712170422;-999.0;-999.0;-999;0.0
2018-02-12;-1.00702484762173;13.8929512050838;6.57486130382353;-999.0;-999.0;-999;1.0
2018-02-13;2.6;7.7;4.8;1.3;8.0;SSE;0.0
2018-02-14;-0.699999999999999;13.2;6.8;3.5;25.7;NE;0.0
2018-02-15;0.9;19.2;9.6;2.6;20.9;SSE;0.0
2018-02-16;2.5;20.7;11.4;1.6;19.3;NE;0.0
2018-02-17;2.1;16.0;9.9;3.1;24.1;NE;0.0
2018-02-18;1.9;15.9;9.3;6.3;32.2;W;0.0
2018-02-19;2.7;16.1;8.9;1.4;16.1;SSE;0.0
2018-02-20;0.300000000000001;17.8;9.5;4.2;33.8;SE;0.0
2018-02-21;2.6;14.6;9.6;8.9;41.8;SE;0.0
2018-02-22;-1.9;13.3;6.5;4.0;33.8;NE;0.0
2018-02-23;-3.2;16.2;6.6;5.5;30.6;W;0.0
2018-02-24;6.1;13.6;9.3;11.1;37.0;W;0.0
2018-02-25;3.2;13.6;9.0;2.6;19.3;NW;0.0
2018-02-26;-0.199999999999999;18.1;8.6;5.3;35.4;W;0.8
2018-02-27;9.3;14.8;11.7;7.6;38.6;N;0.0
2018-02-28;10.4;13.3;11.8;15.4;48.3;W;1.2
2018-03-01;9.7;15.4;11.9;20.9;75.6;N;7.6
2018-03-02;8.7;15.2;11.8;12.7;56.3;N;0.0
2018-03-03;8.9;14.4;11.4;8.2;46.7;N;0.0
2018-03-04;8.7;14.8;11.1;9.7;41.8;NW;5.8
2018-03-05;7.9;13.7;10.2;15.8;70.8;NNE;7.4
2018-03-06;7.2;12.6;9.3;6.1;33.8;NNE;8.6
2018-03-07;3.8;14.7;9.1;5.8;41.8;W;1.4
2018-03-08;7.6;15.7;11.9;11.3;48.3;NW;0.2
2018-03-09;5.9;17.5;12.6;8.4;45.1;NW;0.2
2018-03-10;11.4;16.1;13.9;12.9;48.3;NW;1.2
2018-03-11;7.6;13.3;10.0;16.6;67.6;N;14.6
2018-03-12;7.8;15.1;11.0;7.6;43.5;NE;0.8
2018-03-13;10.3;17.1;13.3;6.1;30.6;NNE;0.0
2018-03-14;8.7;16.7;12.9;12.7;51.5;NW;0.0
2018-03-15;7.5;14.7;10.9;10.1;46.7;N;1.0
2018-03-16;6.7;12.9;9.1;6.9;37.0;NE;2.0
2018-03-17;5.2;13.1;9.2;13.2;61.2;NNW;3.4
2018-03-18;6.7;11.9;8.8;7.1;32.2;NE;1.8
2018-03-19;5.9;13.3;9.8;12.1;54.7;N;0.2
2018-03-20;2.8;10.4;7.0;10.0;41.8;NE;1.4
2018-03-21;2.3;11.7;7.2;14.2;46.7;NE;0.0
2018-03-22;4.3;13.4;8.6;7.4;32.2;NE;0.0
2018-03-23;3.7;12.1;8.9;8.9;40.2;N;0.0
2018-03-24;6.5;12.8;9.9;19.8;67.6;NE;0.0
2018-03-25;5.4;11.9;8.2;8.9;41.8;NE;5.4
2018-03-26;3.0;16.8;10.6;4.0;25.7;NE;0.0
2018-03-27;3.7;21.8;13.0;1.6;17.7;SE;0.0
2018-03-28;4.9;22.8;14.7;3.1;24.1;NE;0.0
2018-03-29;7.1;16.9;11.6;5.0;30.6;NE;0.0
2018-03-30;6.4;12.8;9.3;9.8;54.7;N;0.4
2018-03-31;6.5;14.8;10.5;7.9;46.7;NE;0.8
2018-04-01;3.0;17.1;10.9;15.1;57.9;W;0.0
2018-04-02;9.8;20.8;14.8;10.1;38.6;SE;0.0
2018-04-03;10.4;18.6;13.9;6.9;40.2;SW;0.0
2018-04-04;10.0;17.7;13.4;7.2;30.6;W;0.0
2018-04-05;4.1;19.3;13.0;15.1;59.5;SE;0.0
2018-04-06;10.7;20.8;16.2;16.1;56.3;SE;0.6
2018-04-07;7.8;14.4;10.2;6.6;43.5;W;4.2
2018-04-08;7.6;15.1;10.7;9.7;43.5;W;2.8
2018-04-09;5.8;12.9;9.1;8.5;38.6;W;0.0
2018-04-10;6.6;12.0;9.3;14.0;61.2;SSW;17.4
2018-04-11;6.4;13.4;9.2;17.2;56.3;WSW;0.0
2018-04-12;6.9;13.2;9.6;9.2;40.2;SSW;12.6
2018-04-13;5.3;9.9;8.3;6.4;38.6;E;5.0
2018-04-14;2.4;17.7;10.6;4.0;29.0;W;0.0
2018-04-15;5.7;18.1;12.4;4.7;27.4;W;1.0
2018-04-16;8.4;16.7;12.7;6.4;32.2;W;0.0
2018-04-17;4.6;20.2;13.2;9.0;43.5;SE;0.0
2018-04-18;12.8;20.4;16.2;18.8;48.3;SE;0.0
2018-04-19;12.5;19.7;15.7;20.4;56.3;SE;0.0
2018-04-20;12.1;16.4;13.9;25.9;67.6;SE;0.2
2018-04-21;13.0;19.2;16.1;10.1;51.5;SE;0.0
2018-04-22;10.4;24.1;17.3;6.0;30.6;SE;2.0
2018-04-23;12.7;23.6;17.6;3.7;32.2;W;0.4
2018-04-24;14.4;25.4;19.1;4.5;32.2;W;0.4
2018-04-25;11.4;23.3;16.6;2.7;17.7;SSW;0.0
2018-04-26;11.3;24.3;16.7;6.1;35.4;SE;0.0
2018-04-27;12.2;23.4;17.4;4.0;27.4;W;0.0
2018-04-28;8.3;18.1;13.9;8.0;48.3;WSW;1.6
2018-04-29;6.7;15.4;10.8;10.1;40.2;WSW;0.0
2018-04-30;6.1;15.3;10.9;5.3;30.6;W;0.0
2018-05-01;4.1;14.8;9.7;5.5;57.9;W;0.2
2018-05-02;2.8;18.7;11.7;4.5;27.4;W;0.0
2018-05-03;3.8;21.4;14.0;3.9;27.4;W;0.0
2018-05-04;10.6;20.6;15.1;4.5;32.2;SE;0.0
2018-05-05;7.5;21.4;15.2;6.4;29.0;SE;0.0
2018-05-06;12.6;20.4;16.6;12.9;46.7;SE;0.0
2018-05-07;10.1;24.7;16.9;8.2;37.0;SE;0.0
2018-05-08;9.2;25.1;17.8;4.8;32.2;W;0.0
2018-05-09;11.6;20.7;15.7;5.3;32.2;W;0.0
2018-05-10;12.8;22.8;17.0;5.8;27.4;W;0.0
2018-05-11;8.3;24.4;16.8;3.4;24.1;W;0.0
2018-05-12;11.9;20.5;16.3;7.6;38.6;W;0.0
2018-05-13;8.9;20.6;14.9;6.9;27.4;W;0.0
2018-05-14;6.5;24.6;16.2;4.0;40.2;N;0.0
2018-05-15;7.5;23.9;17.1;7.6;33.8;SE;0.0
2018-05-16;12.8;22.9;16.9;16.6;48.3;SE;0.0
2018-05-17;9.8;25.6;17.3;12.7;53.1;SE;0.0
2018-05-18;12.9;21.6;16.9;13.8;41.8;SE;0.0
2018-05-19;12.7;22.6;17.3;7.1;41.8;SE;5.0
2018-05-20;10.4;22.4;15.3;1.9;19.3;SSW;10.4
2018-05-21;10.1;20.9;14.7;2.3;32.2;SSW;0.2
2018-05-22;9.8;26.1;17.4;2.4;19.3;NNE;0.0
2018-05-23;11.4;24.3;18.3;5.6;32.2;SE;0.0
2018-05-24;11.6;24.4;18.2;5.6;33.8;W;0.0
2018-05-25;9.1;21.5;16.3;3.7;25.7;W;0.0
2018-05-26;9.7;24.9;17.3;3.4;27.4;W;0.0
2018-05-27;12.7;22.0;17.2;4.5;30.6;W;0.0
2018-05-28;12.2;21.6;16.9;6.1;33.8;W;0.0
2018-05-29;11.0;20.9;15.7;7.1;38.6;W;0.0
2018-05-30;10.9;20.8;15.9;5.8;33.8;W;0.0
2018-05-31;8.7;25.5;17.8;3.4;27.4;W;0.0
2018-06-01;10.9;25.4;18.9;5.1;32.2;SE;0.0
2018-06-02;10.8;20.6;15.2;4.8;29.0;SW;5.2
2018-06-03;9.0;24.7;17.7;5.3;32.2;W;0.0
2018-06-04;10.6;22.1;16.7;6.3;33.8;W;0.0
2018-06-05;13.8;19.3;16.3;8.4;30.6;W;0.0
2018-06-06;12.7;20.4;16.5;9.5;43.5;W;0.0
2018-06-07;9.9;25.8;18.7;3.7;29.0;W;0.0
2018-06-08;12.7;24.1;17.8;3.7;32.2;W;0.0
2018-06-09;13.1;22.2;17.4;6.9;37.0;W;0.0
2018-06-10;9.9;22.7;16.7;5.8;27.4;W;0.0
2018-06-11;13.8;21.2;17.3;6.1;33.8;W;0.0
2018-06-12;11.9;25.4;19.1;6.3;35.4;W;0.0
2018-06-13;11.7;28.8;21.3;4.7;30.6;W;0.0
2018-06-14;12.7;29.9;23.2;3.4;27.4;W;0.0
2018-06-15;13.4;33.5;24.7;4.0;27.4;SSW;0.0
2018-06-16;18.3;31.3;24.7;9.7;37.0;SE;0.0
2018-06-17;18.3;31.5;25.2;10.6;40.2;SE;0.0
2018-06-18;19.7;31.8;25.2;14.5;46.7;SE;0.0
2018-06-19;19.1;26.8;23.0;24.1;67.6;SE;0.0
2018-06-20;18.6;29.2;23.2;18.8;57.9;SE;0.0
2018-06-21;19.3;30.0;24.2;13.2;46.7;SE;0.0
2018-06-22;16.3;29.8;23.7;8.4;51.5;SE;0.0
2018-06-23;16.1;30.8;24.6;11.9;48.3;SE;0.0
2018-06-24;17.3;32.3;25.8;10.5;38.6;SE;0.0
2018-06-25;16.9;31.2;23.8;7.6;32.2;W;0.0
2018-06-26;16.7;31.7;23.4;5.8;30.6;W;0.0
2018-06-27;16.8;31.2;24.3;4.3;30.6;W;0.0
2018-06-28;14.4;29.2;22.8;5.8;33.8;W;0.0
2018-06-29;13.2;29.9;22.8;5.5;35.4;SE;0.0
2018-06-30;18.6;26.9;22.6;8.7;35.4;SSW;0.0
2018-07-01;13.5;25.9;20.6;6.6;37.0;W;0.0
2018-07-02;12.0;27.1;20.4;4.0;29.0;W;0.0
2018-07-03;12.2;32.3;23.6;4.2;30.6;W;0.0
2018-07-04;12.7;27.2;21.7;6.3;32.2;W;0.0
2018-07-05;15.7;30.3;23.6;5.0;27.4;W;0.0
2018-07-06;13.4;31.6;24.4;7.9;37.0;SE;0.0
2018-07-07;16.7;32.3;24.9;11.3;40.2;SE;0.0
